design_id,label,source_id
train_pos_2861,1,train_pos_2861
train_pos_2866,1,train_pos_2866
train_pos_2870,1,train_pos_2870
train_pos_2888,1,train_pos_2888
train_pos_2890,1,train_pos_2890
train_pos_2893,1,train_pos_2893
train_pos_2896,1,train_pos_2896
train_pos_2901,1,train_pos_2901
train_pos_2912,1,train_pos_2912
train_pos_2920,1,train_pos_2920
train_pos_2921,1,train_pos_2921
train_pos_2934,1,train_pos_2934
train_pos_2936,1,train_pos_2936
train_pos_2937,1,train_pos_2937
train_pos_2938,1,train_pos_2938
train_pos_2941,1,train_pos_2941
train_pos_2944,1,train_pos_2944
train_pos_2957,1,train_pos_2957
train_pos_2960,1,train_pos_2960
train_pos_2968,1,train_pos_2968
train_pos_2979,1,train_pos_2979
train_pos_2997,1,train_pos_2997
train_pos_3006,1,train_pos_3006
train_pos_3009,1,train_pos_3009
train_pos_3018,1,train_pos_3018
train_pos_3021,1,train_pos_3021
train_pos_3024,1,train_pos_3024
train_pos_3044,1,train_pos_3044
train_pos_3045,1,train_pos_3045
train_pos_3046,1,train_pos_3046
train_pos_3052,1,train_pos_3052
train_pos_3077,1,train_pos_3077
train_pos_3085,1,train_pos_3085
train_pos_3097,1,train_pos_3097
train_pos_3105,1,train_pos_3105
train_pos_3125,1,train_pos_3125
train_pos_3135,1,train_pos_3135
train_pos_3141,1,train_pos_3141
train_pos_3144,1,train_pos_3144
train_pos_3147,1,train_pos_3147
train_pos_3151,1,train_pos_3151
train_pos_3152,1,train_pos_3152
train_pos_3153,1,train_pos_3153
train_pos_3154,1,train_pos_3154
train_pos_3156,1,train_pos_3156
train_pos_3163,1,train_pos_3163
train_pos_3168,1,train_pos_3168
train_pos_3176,1,train_pos_3176
train_pos_3179,1,train_pos_3179
train_pos_3182,1,train_pos_3182
train_pos_3184,1,train_pos_3184
train_pos_3186,1,train_pos_3186
train_pos_3192,1,train_pos_3192
train_pos_3205,1,train_pos_3205
train_pos_3206,1,train_pos_3206
train_pos_3217,1,train_pos_3217
train_pos_3227,1,train_pos_3227
train_pos_3232,1,train_pos_3232
train_pos_3235,1,train_pos_3235
train_pos_3237,1,train_pos_3237
train_pos_3241,1,train_pos_3241
train_pos_3246,1,train_pos_3246
train_pos_3250,1,train_pos_3250
train_pos_3261,1,train_pos_3261
train_pos_3287,1,train_pos_3287
train_pos_3292,1,train_pos_3292
train_pos_3296,1,train_pos_3296
train_pos_3303,1,train_pos_3303
train_pos_3305,1,train_pos_3305
train_pos_3307,1,train_pos_3307
train_pos_3308,1,train_pos_3308
train_pos_3316,1,train_pos_3316
train_pos_3321,1,train_pos_3321
train_pos_3343,1,train_pos_3343
train_pos_3348,1,train_pos_3348
train_pos_3350,1,train_pos_3350
train_pos_3366,1,train_pos_3366
train_pos_3377,1,train_pos_3377
train_pos_3397,1,train_pos_3397
train_pos_3398,1,train_pos_3398
train_pos_3399,1,train_pos_3399
train_pos_3401,1,train_pos_3401
train_pos_3405,1,train_pos_3405
train_pos_3415,1,train_pos_3415
train_pos_3417,1,train_pos_3417
train_pos_3418,1,train_pos_3418
train_pos_3421,1,train_pos_3421
train_pos_3424,1,train_pos_3424
train_pos_3427,1,train_pos_3427
train_pos_3436,1,train_pos_3436
train_pos_3439,1,train_pos_3439
train_pos_3442,1,train_pos_3442
train_pos_3443,1,train_pos_3443
train_pos_3446,1,train_pos_3446
train_pos_3455,1,train_pos_3455
train_pos_3459,1,train_pos_3459
train_pos_3463,1,train_pos_3463
train_pos_3466,1,train_pos_3466
train_pos_3468,1,train_pos_3468
train_pos_3473,1,train_pos_3473
train_pos_3487,1,train_pos_3487
train_pos_3490,1,train_pos_3490
train_pos_3491,1,train_pos_3491
train_pos_3493,1,train_pos_3493
train_pos_3495,1,train_pos_3495
train_pos_3498,1,train_pos_3498
train_pos_3500,1,train_pos_3500
train_pos_3501,1,train_pos_3501
train_pos_3505,1,train_pos_3505
train_pos_3509,1,train_pos_3509
train_pos_3512,1,train_pos_3512
train_pos_3528,1,train_pos_3528
train_pos_3531,1,train_pos_3531
train_pos_3532,1,train_pos_3532
train_pos_3533,1,train_pos_3533
train_pos_3537,1,train_pos_3537
train_pos_3556,1,train_pos_3556
train_pos_3557,1,train_pos_3557
train_pos_3566,1,train_pos_3566
train_pos_3568,1,train_pos_3568
train_pos_3573,1,train_pos_3573
train_pos_3590,1,train_pos_3590
train_pos_3599,1,train_pos_3599
train_pos_3606,1,train_pos_3606
train_pos_3610,1,train_pos_3610
train_pos_3615,1,train_pos_3615
train_pos_3616,1,train_pos_3616
train_pos_3620,1,train_pos_3620
train_pos_3624,1,train_pos_3624
train_pos_3627,1,train_pos_3627
train_pos_3649,1,train_pos_3649
train_pos_3657,1,train_pos_3657
train_pos_3660,1,train_pos_3660
train_pos_3665,1,train_pos_3665
train_pos_3670,1,train_pos_3670
train_pos_3672,1,train_pos_3672
train_pos_3675,1,train_pos_3675
train_pos_3678,1,train_pos_3678
train_pos_3679,1,train_pos_3679
train_pos_3692,1,train_pos_3692
train_pos_3700,1,train_pos_3700
train_pos_3715,1,train_pos_3715
train_pos_3725,1,train_pos_3725
train_pos_3733,1,train_pos_3733
train_pos_3734,1,train_pos_3734
train_pos_3735,1,train_pos_3735
train_pos_3748,1,train_pos_3748
train_pos_3752,1,train_pos_3752
train_pos_3755,1,train_pos_3755
train_pos_3756,1,train_pos_3756
train_pos_3758,1,train_pos_3758
train_pos_3760,1,train_pos_3760
train_pos_3773,1,train_pos_3773
train_pos_3775,1,train_pos_3775
train_pos_3776,1,train_pos_3776
train_pos_3785,1,train_pos_3785
train_pos_3789,1,train_pos_3789
train_pos_3803,1,train_pos_3803
train_pos_3827,1,train_pos_3827
train_pos_3842,1,train_pos_3842
train_pos_3858,1,train_pos_3858
train_pos_3862,1,train_pos_3862
train_pos_3863,1,train_pos_3863
train_pos_3864,1,train_pos_3864
train_pos_3868,1,train_pos_3868
train_pos_3873,1,train_pos_3873
train_pos_3878,1,train_pos_3878
train_pos_3897,1,train_pos_3897
train_pos_3904,1,train_pos_3904
train_pos_3905,1,train_pos_3905
train_pos_3908,1,train_pos_3908
train_pos_3917,1,train_pos_3917
train_pos_3926,1,train_pos_3926
train_pos_3940,1,train_pos_3940
train_pos_3942,1,train_pos_3942
train_pos_3950,1,train_pos_3950
train_pos_3951,1,train_pos_3951
train_pos_3960,1,train_pos_3960
train_pos_4003,1,train_pos_4003
train_pos_4005,1,train_pos_4005
train_pos_4009,1,train_pos_4009
train_pos_4015,1,train_pos_4015
train_pos_4017,1,train_pos_4017
train_pos_4030,1,train_pos_4030
